10.068,0.88664
10.078,0.89252
10.088,0.8987
10.099,0.904
10.109,0.91136
10.119,0.91803
10.129,0.9247
10.139,0.93177
10.148,0.9405
10.159,0.94717
10.169,0.9562
10.178,0.96513
10.188,0.97405
10.198,0.98396
10.209,0.99279
10.228,1.106
10.248,1.1
10.258,0.9
10.269,0.8
10.278,0.7
10.288,0.5
10.299,0.4
20.579,0.39064
20.589,0.38267
20.598,0.37332
20.609,0.36456
20.619,0.35521
20.629,0.34557
20.639,0.33642
20.649,0.32648
20.659,0.31694
20.669,0.30739
20.679,0.29765
20.689,0.28791
20.698,0.27778
20.709,0.2898
20.719,0.30064
20.729,0.31158
20.739,0.32203
20.749,0.33366
20.758,0.3443
20.769,0.35446
20.779,0.36403
20.789,0.37359
20.8,0.38336
20.808,0.39312
20.818,0.40318
20.829,0.41196
20.838,0.41711
20.849,0.41393
20.858,0.40878
20.869,0.41265
20.879,0.42124
20.889,0.42463
20.899,0.42429
20.908,0.4261
20.919,0.42939
20.929,0.43415
20.939,0.4394
20.951,0.43798
20.958,0.43185
20.969,0.42602
20.979,0.42146
20.989,0.42112
20.999,0.425
21.009,0.42465
21.019,0.4198
21.029,0.41485
21.039,0.41137
21.049,0.40593
21.059,0.40097
21.069,0.39906
21.079,0.39372
21.088,0.38592
21.099,0.38156
21.109,0.37837
21.119,0.37087
21.13,0.36366
21.138,0.36048
21.149,0.35445
21.159,0.34508
21.169,0.33777
21.179,0.33214
21.189,0.3265
21.198,0.32194
21.209,0.31738
21.218,0.31292
21.229,0.30846
21.238,0.3039
21.249,0.29934
21.259,0.29654
21.269,0.29091
21.278,0.28752
21.289,0.28973
21.299,0.28596
21.309,0.28267
21.318,0.28263
21.328,0.28297
21.338,0.279
21.348,0.27778
21.358,0.28133
21.369,0.28077
21.378,0.2852
21.388,0.28934
21.399,0.29113
21.408,0.29528
21.418,0.29961
21.428,0.30454
21.439,0.30672
21.449,0.3091
21.458,0.31412
21.468,0.3168
21.479,0.32064
21.488,0.32184
21.499,0.32687
21.509,0.32934
21.518,0.3328
21.529,0.33616
21.538,0.33991
21.55,0.34209
21.558,0.34427
21.568,0.34733
21.579,0.3501
21.589,0.35444
21.599,0.35819
21.608,0.36439
21.619,0.3701
21.629,0.37493
21.638,0.37643
21.649,0.3791
21.658,0.38461
21.668,0.39013
21.678,0.3927
21.688,0.39322
21.699,0.39412
21.708,0.39454
21.718,0.39701
21.729,0.40145
21.738,0.40706
21.748,0.4115
21.759,0.41417
21.768,0.41664
21.778,0.41833
21.788,0.42248
21.798,0.42897
21.808,0.43704
21.818,0.44472
21.828,0.45151
21.838,0.45761
21.848,0.46273
